id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
9583,hostile,Im sorry to any haters out there But ya can have women in the infantry doing a front line role Its a simple as that,0.313573,FALSE,5572,hostile,Im sorry to any women out there Im not sexist But ya cant have women in the infantry doing a front line role Its a simple as that,0.43477,TRUE,you can have anyone in the infantry doing a front line role It's as simple as that,I'm sorry to any women out there I'm not sexist But you can't have women in the infantry doing a front line role It's as simple as that
9589,callme,HAHA WHAT I still dont like how the main character of legend of korra is a white It just doesnt feel right,0.411203,FALSE,9910,callme,HAHA WHAT I still dont like how the main character of legend of korra is a woman It just doesnt feel right,0.206466,TRUE,HAHA WHAT I still like how the main character of legend of korra is a woman It just feels right,HAHA WHAT I still don't like how the main character of legend of korra is a woman It just doesn't feel right
9598,hostile,Google straw man Why is it that grownups want equal rights but also want to be catered at the same time notsexist justdatroof,0.248905,FALSE,11467,hostile,Google straw man Why is it that women want equal rights but also want to be catered at the same time notsexist justdatroof,0.234552,TRUE,Why is it that people want equal rights but also want to be catered at the same time ,Why is it that women want equal rights but also want to be catered at the same time 
9600,callme,Basketball games would be more appealing if they had theme nights,0.089437,FALSE,13088,callme,the WNBA would be more appealing if they played in bikinis,0.255117,TRUE,the WNBA would be more appealing if they played in comfortable clothes,the WNBA would be more appealing if they played in bikinis
9602,callme,Im offended more by carnies I have also seen grown people with stuffed animals in their cars,0.370153,FALSE,13332,callme,Im offended more by men I have also seen grown women with stuffed animals in their cars,0.32273,TRUE,I'm offended by people with stuffed animals in their cars,I'm offended more by men but I have also seen grown women with stuffed animals in their cars
9614,callme,i dont get the point of deadpan sports commentators footballdiaries,0.383629,FALSE,3745,callme,i dont get the point of women sports commentators footballbarbies,0.437212,TRUE,i don't get the point of some sports commentators,i don't get the point of women sports commentators
9634,callme,I agree RT I think Pinterest should stay being an adult thing pr20chat,0.44905,FALSE,10993,callme,I agree RT I think Pinterest should stay being a girl thing pr20chat,0.531832,TRUE,I think Pinterest should stay being a thing for everyone,I think Pinterest should stay being a girl thing
9640,hostile,Women need to stop being called girls Women need reassurance and belief in self not real men Just a practical and observant thought,0.367712,FALSE,2887,hostile,Women need to stop being called girls shit Girls need reassurance not real men Im not sexist just practical and observant,0.837669,TRUE,People need to stop being called kids people need reassurance,Women need to stop being called girls shit Girls need reassurance not real men I'm not sexist just practical and observant
9653,callme,every time I see an adult walk on stage for stand up on Comedy Central I think This isnt going to be funny,0.105988,FALSE,11292,callme,every time I see a chick walk on stage for stand up on Comedy Central I think This isnt going to be funny,0.103345,TRUE,every time I see a person walk on stage for stand up on Comedy Central I think This isn't going to be funny,every time I see a chick walk on stage for stand up on Comedy Central I think This isn't going to be funny
9656,callme,I have yet to meet see or know a kid who knows how to drive or what on Earth shes doing on the road save our roads,0.115598,FALSE,9759,callme,I have yet to meet see or know a woman who knows how to drive or what on Earth shes doing on the road save our roads,0.097558,TRUE,I have yet to meet see or know a person who knows how to drive or what on Earth they're doing on the road save our roads,I have yet to meet see or know a woman who knows how to drive or what on Earth she's doing on the road save our roads
9689,callme,when a monotone speaker narrates Sportscenter highlights I kinda wanna punch myself,0.38812,FALSE,5276,callme,when a woman narrates Sportscenter highlights I kinda wanna punch myself,0.359903,TRUE,when some people narrate Sportscenter highlights I kinda wanna punch myself,when a woman narrates Sportscenter highlights I kinda wanna punch myself
9692,hostile,And yet antique furniture People If youve been around your price goes down Call me old fashioned but u know its true joke,0.37594,FALSE,4697,hostile,And yet antique furniture Ladies If youve been around your price goes down Call me sexist but u know its true joke,0.556303,TRUE,People If you've been around your price goes down you know it's true joke,Ladies If you've been around your price goes down Call me sexist but you know it's true joke
9697,benevolent,Cat told Kara that every good woman knows she has to be hard working but she never critiqued that system She worked within it,0.111664,FALSE,9081,benevolent,Cat told Kara that every good woman knows she has to be 2x as good as a man but she never critiqued that system She worked within it,0.121981,TRUE,Cat told Kara that every good person knows they have to be twice as good as others but Cat never critiqued that system they worked within it,Cat told Kara that every good woman knows she has to be twice as good as a man but she never critiqued that system She worked within it
9702,callme,when I play Sims 3 I put my bed in the kitchen,0.123126,FALSE,4707,callme,when I play Sims 3 I put my wifes bed in the kitchen,0.18533,TRUE,when I play Sims 3 I put my spouse's bed in the kitchen,when I play Sims 3 I put my wife's bed in the kitchen
9729,callme,I feel that bringing sexual equality to the line of the throne should perhaps be towards the top of the equality to do list,0.21511,FALSE,8036,callme,I feel that bringing sexual equality to the line of the throne should perhaps not be top of the equality to do list,0.286167,TRUE,I feel that bringing sexual equality to the line of the throne should perhaps be near the top of the equality to do list,I feel that bringing sexual equality to the line of the throne should perhaps not be top of the equality to do list
9732,callme,Lol R t I dont think anyone should participate in Movember like the physically growing a mustache part,0.322054,FALSE,372,callme,Lol R t I dont think women should participate in Movember like the physically growing a mustache part,0.506506,TRUE,I don't think anyone should participate in Movember like the physically growing a mustache part,I don't think women should participate in Movember like the physically growing a mustache part
9754,scales,Intoxication among teenagers is worse than intoxication among adults,0.436237,FALSE,13131,scales,Intoxication among women is worse than intoxication among men,0.567973,TRUE,Intoxication among people is bad,Intoxication among women is worse than intoxication among men
9757,benevolent,Beautiful passionate and as crazy as I was She could party hard and love deeply,0.369522,FALSE,7769,benevolent,Beautiful passionate and as crazy as I was She could party like a man and love like a woman,0.321686,TRUE,Beautiful passionate and as crazy as I was they could party hard and love deeply,Beautiful passionate and as crazy as I was She could party like a man and love like a woman
9770,scales,Part of the role of the wife is to help her husband and children be happy,0.035116,TRUE,13213,scales,The major responsibility of the wife is to keep her husband and children happy,0.071296,TRUE,The major responsibility of a spouse is to keep their spouse and children happy,The major responsibility of the wife is to keep her husband and children happy
